,id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18
329,423.0,FEMALES,27.0,SINGLE,NO,COMPLETED UNDERGRADUATE,9.0,NO,,4.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,5.0,5.0,2.0,4.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0
330,424.0,FEMALES,63.0,DIVORCED,NO,COMPLETED HIGHSCHOOL,FAMILY,NO,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0
331,425.0,FEMALES,48.0,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,7.0,7.0,6.0,6.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0
332,426.0,FEMALES,21.0,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,1.0,1.0,5.0,5.0
333,427.0,MALES,50.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,YES,280.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0
334,428.0,FEMALES,24.0,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,8.0,YES,25.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0
335,429.0,MALES,25.0,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0
336,430.0,FEMALES,29.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,5.0,5.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0
337,431.0,MALES,31.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,5.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
338,432.0,FEMALES,44.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,5.0,3.0,1.0,3.0,1.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,5.0,4.0,3.0,5.0,2.0,3.0,4.0,5.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0
339,433.0,FEMALES,49.0,REMARRIED,YES,SOME ADDITIONAL TRAINING,8.0,NO,0.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,5.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0
340,434.0,FEMALES,47.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,8.0,NO,0.0,2.0,5.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,,4.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0
341,435.0,FEMALES,34.0,SINGLE,YES,SOME ADDITIONAL TRAINING,8.0,YES,,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
342,436.0,FEMALES,60.0,DIVORCED,NO,SOME SECONDARY,,YES,,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
343,437.0,MALES,24.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0
344,438.0,FEMALES,35.0,SINGLE,NO,POSTGRADUATE COMPLETED,9.0,YES,110.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,3.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0
345,439.0,FEMALES,38.0,SINGLE,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,3.0,1.0,5.0,4.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,1.0,4.0,5.0,6.0,5.0,4.0,2.0,1.0,2.0,5.0,5.0,2.0,5.0,5.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0
346,440.0,MALES,23.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0
347,441.0,FEMALES,36.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,,NO,0.0,4.0,3.0,5.0,3.0,5.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0
348,442.0,FEMALES,24.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,WORK,YES,150.0,2.0,5.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0
349,443.0,FEMALES,25.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,WORK,YES,80.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,5.0,5.0,2.0,3.0,1.0,2.0,4.0,5.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,6.0,6.0,7.0,7.0,4.0,2.0,1.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
350,451.0,MALES,42.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,8.0,NO,0.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0
351,452.0,FEMALES,27.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,5.0,4.0,1.0,3.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,5.0,5.0,2.0,1.0,5.0,6.0,6.0,6.0,6.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0
352,453.0,FEMALES,20.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,2.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,6.0,4.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0
353,454.0,MALES,30.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,8.0,NO,0.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,6.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0
354,455.0,FEMALES,42.0,SEPARATED,NO,POSTGRADUATE COMPLETED,8.0,YES,7.0,5.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,5.0
355,456.0,FEMALES,24.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,5.0,3.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0
356,457.0,MALES,51.0,REMARRIED,YES,POSTGRADUATE COMPLETED,HEALTH/ILLNESS,YES,80.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,6.0,6.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0
357,458.0,MALES,50.0,SEPARATED,YES,POSTGRADUATE COMPLETED,SPOUSE OR PARTNER,NO,0.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,4.0,5.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0
358,459.0,MALES,32.0,LIVING WITH PARTNER,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,2.0
359,460.0,FEMALES,35.0,DIVORCED,YES,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,0.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
360,461.0,FEMALES,21.0,SINGLE,NO,SOME ADDITIONAL TRAINING,8.0,YES,50.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0
361,462.0,FEMALES,44.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,CHILDREN,NO,0.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,5.0,4.0,2.0,2.0,5.0,6.0,6.0,7.0,5.0,2.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,5.0,1.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0
362,463.0,MALES,19.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,5.0,6.0,6.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0
